# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-11-08 07:47:43 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07229445 Stanley Draper Lake near Oklahoma City, OK
# -----------------------------------------------------------------------------------
#
# Data provided for site 07229445
#            TS   parameter     statistic     Description
#        111413       00054     30800     Reservoir storage, acre-feet (Observation at 08:00 AM)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	111413_00054_30800	111413_00054_30800_cd
USGS	07229445	2010-09-21	54500	A
USGS	07229445	2010-09-22	54460	A
USGS	07229445	2010-09-23	54480	A
USGS	07229445	2010-09-24	54520	A
USGS	07229445	2010-09-25	54520	A
USGS	07229445	2010-09-26	54480	A
USGS	07229445	2010-09-27	54480	A
USGS	07229445	2010-09-28	54500	A
USGS	07229445	2010-09-29	54480	A
USGS	07229445	2010-09-30	54480	A
USGS	07229445	2010-10-01	54460	A
USGS	07229445	2010-10-02	54460	A
USGS	07229445	2010-10-03	54420	A
USGS	07229445	2010-10-04	54400	A
USGS	07229445	2010-10-05	54360	A
USGS	07229445	2010-10-06	54340	A
USGS	07229445	2010-10-07	54310	A
USGS	07229445	2010-10-08	54290	A
USGS	07229445	2010-10-09	54290	A
USGS	07229445	2010-10-10	54270	A
USGS	07229445	2010-10-11	54230	A
USGS	07229445	2010-10-12	54230	A
USGS	07229445	2010-10-13	54190	A
USGS	07229445	2010-10-14	54170	A
USGS	07229445	2010-10-15	54150	A
USGS	07229445	2010-10-16	54130	A
USGS	07229445	2010-10-17	54130	A
USGS	07229445	2010-10-18	54110	A
USGS	07229445	2010-10-19	54050	A
USGS	07229445	2010-10-20	53940	A
USGS	07229445	2010-10-21	53780	A
USGS	07229445	2010-10-22	53700	A
USGS	07229445	2010-10-23	53670	A
USGS	07229445	2010-10-24	53570	A
USGS	07229445	2010-10-25	53430	A
USGS	07229445	2010-10-26	53260	A
USGS	07229445	2010-10-27	53080	A
USGS	07229445	2010-10-28	52830	A:e
USGS	07229445	2010-10-29	52680	A
USGS	07229445	2010-10-30	52520	A
USGS	07229445	2010-10-31	52330	A
USGS	07229445	2010-11-01	52130	A
USGS	07229445	2010-11-02	51860	A
USGS	07229445	2010-11-03	51750	A
USGS	07229445	2010-11-04	51550	A
USGS	07229445	2010-11-05	51380	A
USGS	07229445	2010-11-06	51220	A
USGS	07229445	2010-11-07	51050	A
USGS	07229445	2010-11-08	50870	A
USGS	07229445	2010-11-09	50760	A
USGS	07229445	2010-11-10	50660	A:e
USGS	07229445	2010-11-11	50560	A:e
USGS	07229445	2010-11-12	50450	A:e
USGS	07229445	2010-11-13	50330	A:e
USGS	07229445	2010-11-14	50230	A:e
USGS	07229445	2010-11-15	50120	A:e
USGS	07229445	2010-11-16	50010	A:e
USGS	07229445	2010-11-17	49900	A:e
USGS	07229445	2010-11-18	49790	A:e
USGS	07229445	2010-11-19	49680	A:e
USGS	07229445	2010-11-20	49560	A:e
USGS	07229445	2010-11-21	49450	A:e
USGS	07229445	2010-11-22	49340	A:e
USGS	07229445	2010-11-23	49230	A:e
USGS	07229445	2010-11-24	49120	A:e
USGS	07229445	2010-11-25	49010	A:e
USGS	07229445	2010-11-26	48900	A:e
USGS	07229445	2010-11-27	48790	A:e
USGS	07229445	2010-11-28	48680	A:e
USGS	07229445	2010-11-29	48570	A:e
USGS	07229445	2010-11-30	48460	A:e
USGS	07229445	2010-12-01	48490	A:e
USGS	07229445	2010-12-02	48550	A:e
USGS	07229445	2010-12-03	48420	A
USGS	07229445	2010-12-04	48090	A
USGS	07229445	2010-12-05	48040	A:e
USGS	07229445	2010-12-06	48030	A
USGS	07229445	2010-12-07	48030	A
USGS	07229445	2010-12-08	47900	A
USGS	07229445	2010-12-09	47710	A
USGS	07229445	2010-12-10	47680	A
USGS	07229445	2010-12-11	47440	A
USGS	07229445	2010-12-12	47290	A:e
USGS	07229445	2010-12-13	47250	A
USGS	07229445	2010-12-14	47170	A
USGS	07229445	2010-12-15	47090	A
USGS	07229445	2010-12-16	46850	A
USGS	07229445	2010-12-17	46840	A
USGS	07229445	2010-12-18	46890	A
USGS	07229445	2010-12-19	46680	A
USGS	07229445	2010-12-20	46660	A
USGS	07229445	2010-12-21	46460	A
USGS	07229445	2010-12-22	46240	A
USGS	07229445	2010-12-23	46220	A
USGS	07229445	2010-12-24	46270	A
USGS	07229445	2010-12-25	46010	A
USGS	07229445	2010-12-26	46030	A:e
USGS	07229445	2010-12-27	45890	A
USGS	07229445	2010-12-28	46030	A
USGS	07229445	2010-12-29	45730	A
USGS	07229445	2010-12-30	45590	A
USGS	07229445	2010-12-31	45570	A
USGS	07229445	2011-01-01	45460	A
USGS	07229445	2011-01-02	45440	A:e
USGS	07229445	2011-01-03	45320	A
USGS	07229445	2011-01-04	45090	A
USGS	07229445	2011-01-05	45080	A
USGS	07229445	2011-01-06	45110	A
USGS	07229445	2011-01-07	44900	A
USGS	07229445	2011-01-08	44760	A
USGS	07229445	2011-01-09	44620	A
USGS	07229445	2011-01-10	44570	A
USGS	07229445	2011-01-11	44490	A:e
USGS	07229445	2011-01-12	44400	A:e
USGS	07229445	2011-01-13	44320	A:e
USGS	07229445	2011-01-14	44240	A:e
USGS	07229445	2011-01-15	44140	A:e
USGS	07229445	2011-01-16	44100	A:e
USGS	07229445	2011-01-17	43990	A:e
USGS	07229445	2011-01-18	43830	A:e
USGS	07229445	2011-01-19	43640	A
USGS	07229445	2011-01-20	43590	A
USGS	07229445	2011-01-21	43460	A
USGS	07229445	2011-01-22	43380	A
USGS	07229445	2011-01-23	43210	A:e
USGS	07229445	2011-01-24	43150	A:e
USGS	07229445	2011-01-25	42960	A
USGS	07229445	2011-01-26	42810	A
USGS	07229445	2011-01-27	42830	A:e
USGS	07229445	2011-01-28	42750	A
USGS	07229445	2011-01-29	42670	A
USGS	07229445	2011-01-30	42340	A
USGS	07229445	2011-01-31	42290	A:e
USGS	07229445	2011-02-01	42190	A:e
USGS	07229445	2011-02-02	42100	A:e
USGS	07229445	2011-02-03	42020	A:e
USGS	07229445	2011-02-04	41940	A:e
USGS	07229445	2011-02-05	41860	A:e
USGS	07229445	2011-02-06	41730	A
USGS	07229445	2011-02-07	41400	A
USGS	07229445	2011-02-08	41210	A:e
USGS	07229445	2011-02-09	41120	A:e
USGS	07229445	2011-02-10	40930	A:e
USGS	07229445	2011-02-11	40910	A:e
USGS	07229445	2011-02-12	40850	A:e
USGS	07229445	2011-02-13	40750	A:e
USGS	07229445	2011-02-14	40470	A
USGS	07229445	2011-02-15	40500	A
USGS	07229445	2011-02-16	40320	A
USGS	07229445	2011-02-17	40170	A
USGS	07229445	2011-02-18	40120	A
USGS	07229445	2011-02-19	40100	A
USGS	07229445	2011-02-20	39960	A
USGS	07229445	2011-02-21	39880	A
USGS	07229445	2011-02-22	39750	A
USGS	07229445	2011-02-23	39710	A
USGS	07229445	2011-02-24	39530	A
USGS	07229445	2011-02-25	39400	A:e
USGS	07229445	2011-02-26	39390	A
USGS	07229445	2011-02-27	39260	A
USGS	07229445	2011-02-28	39200	A
USGS	07229445	2011-03-01	39400	A
USGS	07229445	2011-03-02	39520	A
USGS	07229445	2011-03-03	39360	A
USGS	07229445	2011-03-04	39360	A
USGS	07229445	2011-03-05	39180	A
USGS	07229445	2011-03-06	39370	A:e
USGS	07229445	2011-03-07	39290	A
USGS	07229445	2011-03-08	39470	A
USGS	07229445	2011-03-09	39370	A
USGS	07229445	2011-03-10	39580	A:e
USGS	07229445	2011-03-11	39690	A
USGS	07229445	2011-03-12	39560	A
USGS	07229445	2011-03-13	39360	A
USGS	07229445	2011-03-14	39230	A
USGS	07229445	2011-03-15	39370	A
USGS	07229445	2011-03-16	39450	A
USGS	07229445	2011-03-17	39390	A
USGS	07229445	2011-03-18	39530	A
USGS	07229445	2011-03-19	39550	A:e
USGS	07229445	2011-03-20	39610	A
USGS	07229445	2011-03-21	39670	A
USGS	07229445	2011-03-22	39730	A
USGS	07229445	2011-03-23	39740	A:e
USGS	07229445	2011-03-24	39670	A
USGS	07229445	2011-03-25	39820	A
USGS	07229445	2011-03-26	39800	A
USGS	07229445	2011-03-27	39800	A
USGS	07229445	2011-03-28	39900	A:e
USGS	07229445	2011-03-29	39910	A
USGS	07229445	2011-03-30	39980	A
USGS	07229445	2011-03-31	40100	A:e
USGS	07229445	2011-04-01	40180	A
USGS	07229445	2011-04-02	40180	A
USGS	07229445	2011-04-03	40150	A
USGS	07229445	2011-04-04	39910	A
USGS	07229445	2011-04-05	40310	A
USGS	07229445	2011-04-06	40200	A
USGS	07229445	2011-04-07	40210	A
USGS	07229445	2011-04-08	40260	A
USGS	07229445	2011-04-09	40130	A
USGS	07229445	2011-04-10	40120	A
USGS	07229445	2011-04-11	40100	A
USGS	07229445	2011-04-12	40200	A
USGS	07229445	2011-04-13	40040	A
USGS	07229445	2011-04-14	39930	A
USGS	07229445	2011-04-15	39710	A
USGS	07229445	2011-04-16	39710	A
USGS	07229445	2011-04-17	39660	A
USGS	07229445	2011-04-18	39630	A
USGS	07229445	2011-04-19	39610	A
USGS	07229445	2011-04-20	39520	A
USGS	07229445	2011-04-21	39590	A
USGS	07229445	2011-04-22	39610	A
USGS	07229445	2011-04-23	39550	A
USGS	07229445	2011-04-24	39580	A
USGS	07229445	2011-04-25	39940	A
USGS	07229445	2011-04-26	39930	A
USGS	07229445	2011-04-27	39710	A
USGS	07229445	2011-04-28	39800	A
USGS	07229445	2011-04-29	39560	A
USGS	07229445	2011-04-30	39230	A
USGS	07229445	2011-05-01	39100	A:e
USGS	07229445	2011-05-02	39020	A
USGS	07229445	2011-05-03	39070	A
USGS	07229445	2011-05-04	38800	A
USGS	07229445	2011-05-05	38630	A
USGS	07229445	2011-05-06	38800	A
USGS	07229445	2011-05-07	38710	A
USGS	07229445	2011-05-08	38710	A
USGS	07229445	2011-05-09	38740	A
USGS	07229445	2011-05-10	38720	A
USGS	07229445	2011-05-11	38740	A
USGS	07229445	2011-05-12	38930	A
USGS	07229445	2011-05-13	38880	A
USGS	07229445	2011-05-14	38910	A:e
USGS	07229445	2011-05-15	38910	A:e
USGS	07229445	2011-05-16	38940	A
USGS	07229445	2011-05-17	39040	A
USGS	07229445	2011-05-18	39010	A
USGS	07229445	2011-05-19	39070	A
USGS	07229445	2011-05-20	40550	A
USGS	07229445	2011-05-21	40860	A
USGS	07229445	2011-05-22	40970	A
USGS	07229445	2011-05-23	41080	A
USGS	07229445	2011-05-24	41040	A
USGS	07229445	2011-05-25	41320	A
USGS	07229445	2011-05-26	41310	A:e
USGS	07229445	2011-05-27	41350	A:e
USGS	07229445	2011-05-28	41460	A:e
USGS	07229445	2011-05-29	41510	A:e
USGS	07229445	2011-05-30	41500	A:e
USGS	07229445	2011-05-31	41720	A
USGS	07229445	2011-06-01	41620	A
USGS	07229445	2011-06-02	41700	A
USGS	07229445	2011-06-03	41640	A
USGS	07229445	2011-06-04	41770	A
USGS	07229445	2011-06-05	41750	A
USGS	07229445	2011-06-06	41690	A
USGS	07229445	2011-06-07	41580	A
USGS	07229445	2011-06-08	41500	A
USGS	07229445	2011-06-09	41430	A
USGS	07229445	2011-06-10	41310	A
USGS	07229445	2011-06-11	41350	A
USGS	07229445	2011-06-12	41370	A
USGS	07229445	2011-06-13	41390	A
USGS	07229445	2011-06-14	41310	A
USGS	07229445	2011-06-15	41290	A
USGS	07229445	2011-06-16	41290	A
USGS	07229445	2011-06-17	41180	A
USGS	07229445	2011-06-18	41160	A
USGS	07229445	2011-06-19	41080	A
USGS	07229445	2011-06-20	40910	A
USGS	07229445	2011-06-21	40890	A
USGS	07229445	2011-06-22	40780	A
USGS	07229445	2011-06-23	40750	A
USGS	07229445	2011-06-24	40610	A
USGS	07229445	2011-06-25	40430	A
USGS	07229445	2011-06-26	40340	A
USGS	07229445	2011-06-27	40210	A
USGS	07229445	2011-06-28	40070	A
USGS	07229445	2011-06-29	40120	A
USGS	07229445	2011-06-30	39980	A
USGS	07229445	2011-07-01	39630	A
USGS	07229445	2011-07-02	39590	A
USGS	07229445	2011-07-03	39470	A
USGS	07229445	2011-07-04	39250	A
USGS	07229445	2011-07-05	39150	A
USGS	07229445	2011-07-06	39100	A:e
USGS	07229445	2011-07-07	38880	A:e
USGS	07229445	2011-07-08	38660	A:e
USGS	07229445	2011-07-09	38520	A:e
USGS	07229445	2011-07-10	38360	A
USGS	07229445	2011-07-11	38280	A
USGS	07229445	2011-07-12	37990	A
USGS	07229445	2011-07-13	37770	A
USGS	07229445	2011-07-14	37690	A
USGS	07229445	2011-07-15	37580	A
USGS	07229445	2011-07-16	37410	A
USGS	07229445	2011-07-17	37260	A
USGS	07229445	2011-07-18	37200	A
USGS	07229445	2011-07-19	37060	A
USGS	07229445	2011-07-20	36900	A
USGS	07229445	2011-07-21	36570	A
USGS	07229445	2011-07-22	36410	A
USGS	07229445	2011-07-23	36230	A
USGS	07229445	2011-07-24	36090	A
USGS	07229445	2011-07-25	35950	A:e
USGS	07229445	2011-07-26	35840	A
USGS	07229445	2011-07-27	35730	A
USGS	07229445	2011-07-28	35570	A
USGS	07229445	2011-07-29	35490	A
USGS	07229445	2011-07-30	35270	A:e
USGS	07229445	2011-07-31	35200	A
USGS	07229445	2011-08-01	35050	A
USGS	07229445	2011-08-02	34860	A
USGS	07229445	2011-08-03	34670	A
USGS	07229445	2011-08-04	34470	A
USGS	07229445	2011-08-05	34200	A:e
USGS	07229445	2011-08-06	34020	A
USGS	07229445	2011-08-07	33870	A
USGS	07229445	2011-08-08	33680	A
USGS	07229445	2011-08-09	33540	A
USGS	07229445	2011-08-10	33500	A:e
USGS	07229445	2011-08-11	33400	A
USGS	07229445	2011-08-12	33490	A
USGS	07229445	2011-08-13	33480	A
USGS	07229445	2011-08-14	33480	A:e
USGS	07229445	2011-08-15	33440	A
USGS	07229445	2011-08-16	33380	A
USGS	07229445	2011-08-17	33430	A
USGS	07229445	2011-08-18	33440	A:e
USGS	07229445	2011-08-19	33330	A:e
USGS	07229445	2011-08-20	33180	A:e
USGS	07229445	2011-08-21	33080	A
USGS	07229445	2011-08-22	33000	A
USGS	07229445	2011-08-23	33040	A
USGS	07229445	2011-08-24	33000	A
USGS	07229445	2011-08-25	32680	A
USGS	07229445	2011-08-26	32560	A
USGS	07229445	2011-08-27	32440	A
USGS	07229445	2011-08-28	32260	A
USGS	07229445	2011-08-29	32100	A
USGS	07229445	2011-08-30	32060	A
USGS	07229445	2011-08-31	32020	A:e
USGS	07229445	2011-09-01	31920	A:e
USGS	07229445	2011-09-02	31670	A:e
USGS	07229445	2011-09-03	31340	A:e
USGS	07229445	2011-09-04	31310	A:e
USGS	07229445	2011-09-05	31300	A
USGS	07229445	2011-09-06	31250	A
USGS	07229445	2011-09-07	31140	A:e
USGS	07229445	2011-09-08	31080	A
USGS	07229445	2011-09-09	31000	A
USGS	07229445	2011-09-10	30920	A
USGS	07229445	2011-09-11	30810	A:e
USGS	07229445	2011-09-12	30830	A:e
USGS	07229445	2011-09-13	30750	A:e
USGS	07229445	2011-09-14	30520	A
USGS	07229445	2011-09-15	30600	A
USGS	07229445	2011-09-16	30570	A
USGS	07229445	2011-09-17	30630	A
USGS	07229445	2011-09-18	30630	A
USGS	07229445	2011-09-19	30790	A
USGS	07229445	2011-09-20	30810	A
USGS	07229445	2011-09-21	30570	A
USGS	07229445	2011-09-22	30660	A
USGS	07229445	2011-09-23	30920	A
USGS	07229445	2011-09-24	30950	A
USGS	07229445	2011-09-25	30740	A
USGS	07229445	2011-09-26	30760	A
USGS	07229445	2011-09-27	30800	A:e
USGS	07229445	2011-09-28	30860	A:e
USGS	07229445	2011-09-29	30850	A:e
USGS	07229445	2011-09-30	30760	A
USGS	07229445	2011-10-01	30700	A
USGS	07229445	2011-10-02	30790	A:e
USGS	07229445	2011-10-03	30870	A
USGS	07229445	2011-10-04	30780	A
USGS	07229445	2011-10-05	30710	A:e
USGS	07229445	2011-10-06	30630	A
USGS	07229445	2011-10-07	30620	A
USGS	07229445	2011-10-08	30620	A
USGS	07229445	2011-10-09	31070	A
USGS	07229445	2011-10-10	31330	A:e
USGS	07229445	2011-10-11	31390	A:e
USGS	07229445	2011-10-12	31430	A:e
USGS	07229445	2011-10-13	31450	A:e
USGS	07229445	2011-10-14	31510	A:e
USGS	07229445	2011-10-15	31550	A:e
USGS	07229445	2011-10-16	31570	A:e
USGS	07229445	2011-10-17	31580	A:e
USGS	07229445	2011-10-18	31570	A:e
USGS	07229445	2011-10-19	31580	A
USGS	07229445	2011-10-20	31600	A
USGS	07229445	2011-10-21	31650	A:e
USGS	07229445	2011-10-22	31690	A
USGS	07229445	2011-10-23	31760	A
USGS	07229445	2011-10-24	31890	A:e
USGS	07229445	2011-10-25	31930	A
USGS	07229445	2011-10-26	31910	A
USGS	07229445	2011-10-27	32010	A
USGS	07229445	2011-10-28	32150	A
USGS	07229445	2011-10-29	32230	A
USGS	07229445	2011-10-30	32270	A:e
USGS	07229445	2011-10-31	32320	A:e
USGS	07229445	2011-11-01	32340	A:e
USGS	07229445	2011-11-02	32340	A
USGS	07229445	2011-11-03	32360	A
USGS	07229445	2011-11-04	32390	A
USGS	07229445	2011-11-05	32470	A
USGS	07229445	2011-11-06	32570	A
USGS	07229445	2011-11-07	32690	A
USGS	07229445	2011-11-08	32900	A
USGS	07229445	2011-11-09	32990	A
USGS	07229445	2011-11-10	33150	A:e
USGS	07229445	2011-11-11	33260	A:e
USGS	07229445	2011-11-12	33320	A:e
USGS	07229445	2011-11-13	33440	A:e
USGS	07229445	2011-11-14	33490	A:e
USGS	07229445	2011-11-15	33550	A:e
USGS	07229445	2011-11-16	33600	A:e
USGS	07229445	2011-11-17	33640	A:e
USGS	07229445	2011-11-18	33650	A
USGS	07229445	2011-11-19	33680	A
USGS	07229445	2011-11-20	33780	A
USGS	07229445	2011-11-21	33860	A:e
USGS	07229445	2011-11-22	33890	A:e
USGS	07229445	2011-11-23	33990	A:e
USGS	07229445	2011-11-24	34140	A:e
USGS	07229445	2011-11-25	34200	A:e
USGS	07229445	2011-11-26	34250	A:e
USGS	07229445	2011-11-27	34410	A:e
USGS	07229445	2011-11-28	34580	A:e
USGS	07229445	2011-11-29	34680	A:e
USGS	07229445	2011-11-30	34720	A:e
USGS	07229445	2011-12-01	34750	A:e
USGS	07229445	2011-12-02	34800	A:e
USGS	07229445	2011-12-03	34890	A:e
USGS	07229445	2011-12-04	35030	A
USGS	07229445	2011-12-05	35150	A
USGS	07229445	2011-12-06	35300	A:e
USGS	07229445	2011-12-07	35420	A:e
USGS	07229445	2011-12-08	35540	A:e
USGS	07229445	2011-12-09	35670	A:e
USGS	07229445	2011-12-10	35850	A:e
USGS	07229445	2011-12-11	36030	A
USGS	07229445	2011-12-12	36130	A
USGS	07229445	2011-12-13	36200	A
USGS	07229445	2011-12-14	36270	A
USGS	07229445	2011-12-15	36460	A
USGS	07229445	2011-12-16	36550	A
USGS	07229445	2011-12-17	36730	A:e
USGS	07229445	2011-12-18	36860	A:e
USGS	07229445	2011-12-19	36980	A
USGS	07229445	2011-12-20	37070	A
USGS	07229445	2011-12-21	37250	A:e
USGS	07229445	2011-12-22	37380	A
USGS	07229445	2011-12-23	37360	A
USGS	07229445	2011-12-24	37750	A
USGS	07229445	2011-12-25	37860	A:e
USGS	07229445	2011-12-26	37990	A:e
USGS	07229445	2011-12-27	38070	A
USGS	07229445	2011-12-28	38260	A
USGS	07229445	2011-12-29	38490	A
USGS	07229445	2011-12-30	38540	A
USGS	07229445	2011-12-31	38680	A
USGS	07229445	2012-01-01	38820	A
USGS	07229445	2012-01-02	38900	A:e
USGS	07229445	2012-01-03	39090	A:e
USGS	07229445	2012-01-04	39200	A
USGS	07229445	2012-01-05	39430	A
USGS	07229445	2012-01-06	39480	A:e
USGS	07229445	2012-01-07	39610	A
USGS	07229445	2012-01-08	39820	A
USGS	07229445	2012-01-09	39990	A
USGS	07229445	2012-01-10	40150	A:e
USGS	07229445	2012-01-11	40280	A:e
USGS	07229445	2012-01-12	40440	A:e
USGS	07229445	2012-01-13	40660	A
USGS	07229445	2012-01-14	40760	A
USGS	07229445	2012-01-15	40820	A:e
USGS	07229445	2012-01-16	40950	A:e
USGS	07229445	2012-01-17	41050	A:e
USGS	07229445	2012-01-18	41080	A
USGS	07229445	2012-01-19	40990	A
USGS	07229445	2012-01-20	40800	A:e
USGS	07229445	2012-01-21	40510	A
USGS	07229445	2012-01-22	40460	A
USGS	07229445	2012-01-23	40450	A:e
USGS	07229445	2012-01-24	40450	A
USGS	07229445	2012-01-25	40570	A
USGS	07229445	2012-01-26	40730	A:e
USGS	07229445	2012-01-27	40970	A
USGS	07229445	2012-01-28	40990	A
USGS	07229445	2012-01-29	41200	A
USGS	07229445	2012-01-30	41240	A
USGS	07229445	2012-01-31	41290	A
USGS	07229445	2012-02-01	41470	A
USGS	07229445	2012-02-02	41430	A:e
USGS	07229445	2012-02-03	41470	A
USGS	07229445	2012-02-04	41610	A
USGS	07229445	2012-02-05	41740	A:e
USGS	07229445	2012-02-06	41910	A:e
USGS	07229445	2012-02-07	42040	A:e
USGS	07229445	2012-02-08	42010	A:e
USGS	07229445	2012-02-09	42060	A:e
USGS	07229445	2012-02-10	42120	A:e
USGS	07229445	2012-02-11	42270	A:e
USGS	07229445	2012-02-12	42340	A:e
USGS	07229445	2012-02-13	42420	A:e
USGS	07229445	2012-02-14	42180	A:e
USGS	07229445	2012-02-15	41990	A:e
USGS	07229445	2012-02-16	41970	A:e
USGS	07229445	2012-02-17	42080	A:e
USGS	07229445	2012-02-18	42130	A:e
USGS	07229445	2012-02-19	42120	A:e
USGS	07229445	2012-02-20	42200	A:e
USGS	07229445	2012-02-21	42260	A
USGS	07229445	2012-02-22	42240	A
USGS	07229445	2012-02-23	42240	A
USGS	07229445	2012-02-24	42400	A:e
USGS	07229445	2012-02-25	42430	A:e
USGS	07229445	2012-02-26	42470	A:e
USGS	07229445	2012-02-27	42460	A:e
USGS	07229445	2012-02-28	42420	A
USGS	07229445	2012-02-29	42400	A
USGS	07229445	2012-03-01	42350	A
USGS	07229445	2012-03-02	42240	A
USGS	07229445	2012-03-03	42250	A:e
USGS	07229445	2012-03-04	42310	A
USGS	07229445	2012-03-05	42340	A
USGS	07229445	2012-03-06	42260	A
USGS	07229445	2012-03-07	42260	A
USGS	07229445	2012-03-08	42400	A:e
USGS	07229445	2012-03-09	42480	A
USGS	07229445	2012-03-10	42760	A
USGS	07229445	2012-03-11	42850	A:e
USGS	07229445	2012-03-12	43000	A
USGS	07229445	2012-03-13	43130	A
USGS	07229445	2012-03-14	43190	A
USGS	07229445	2012-03-15	43290	A
USGS	07229445	2012-03-16	43410	A
USGS	07229445	2012-03-17	43500	A:e
USGS	07229445	2012-03-18	43610	A:e
USGS	07229445	2012-03-19	43700	A
USGS	07229445	2012-03-20	44730	A
USGS	07229445	2012-03-21	44860	A
USGS	07229445	2012-03-22	45030	A:e
USGS	07229445	2012-03-23	45170	A
USGS	07229445	2012-03-24	45340	A
USGS	07229445	2012-03-25	45410	A:e
USGS	07229445	2012-03-26	45430	A:e
USGS	07229445	2012-03-27	45490	A
USGS	07229445	2012-03-28	45550	A
USGS	07229445	2012-03-29	45650	A
USGS	07229445	2012-03-30	45930	A
USGS	07229445	2012-03-31	45830	A:e
USGS	07229445	2012-04-01	45920	A:e
USGS	07229445	2012-04-02	45980	A:e
USGS	07229445	2012-04-03	46030	A:e
USGS	07229445	2012-04-04	46220	A:e
USGS	07229445	2012-04-05	46280	A:e
USGS	07229445	2012-04-06	46330	A
USGS	07229445	2012-04-07	46410	A
USGS	07229445	2012-04-08	46540	A:e
USGS	07229445	2012-04-09	46630	A
USGS	07229445	2012-04-10	46760	A
USGS	07229445	2012-04-11	46660	A
USGS	07229445	2012-04-12	46840	A
USGS	07229445	2012-04-13	46950	A
USGS	07229445	2012-04-14	47470	A
USGS	07229445	2012-04-15	47610	A:e
USGS	07229445	2012-04-16	47680	A:e
USGS	07229445	2012-04-17	47830	A:e
USGS	07229445	2012-04-18	47900	A:e
USGS	07229445	2012-04-19	47950	A:e
USGS	07229445	2012-04-20	48080	A:e
USGS	07229445	2012-04-21	48260	A
USGS	07229445	2012-04-22	48420	A
USGS	07229445	2012-04-23	48440	A:e
USGS	07229445	2012-04-24	48180	A:e
USGS	07229445	2012-04-25	48000	A
USGS	07229445	2012-04-26	47770	A
USGS	07229445	2012-04-27	47560	A:e
USGS	07229445	2012-04-28	47490	A
USGS	07229445	2012-04-29	47470	A
USGS	07229445	2012-04-30	47580	A
USGS	07229445	2012-05-01	47720	A:e
USGS	07229445	2012-05-02	47780	A:e
USGS	07229445	2012-05-03	47890	A:e
USGS	07229445	2012-05-04	47950	A
USGS	07229445	2012-05-05	48010	A
USGS	07229445	2012-05-06	48080	A:e
USGS	07229445	2012-05-07	48170	A:e
USGS	07229445	2012-05-08	48120	A:e
USGS	07229445	2012-05-09	48410	A
USGS	07229445	2012-05-10	48440	A
USGS	07229445	2012-05-11	48450	A:e
USGS	07229445	2012-05-12	48500	A:e
USGS	07229445	2012-05-13	48620	A:e
USGS	07229445	2012-05-14	48690	A:e
USGS	07229445	2012-05-15	48900	A
USGS	07229445	2012-05-16	48950	A
USGS	07229445	2012-05-17	48980	A
USGS	07229445	2012-05-18	48870	A
USGS	07229445	2012-05-19	48860	A
USGS	07229445	2012-05-20	48900	A:e
USGS	07229445	2012-05-21	49110	A:e
USGS	07229445	2012-05-22	49170	A:e
USGS	07229445	2012-05-23	49200	A
USGS	07229445	2012-05-24	49170	A
USGS	07229445	2012-05-25	49230	A
USGS	07229445	2012-05-26	49280	A
USGS	07229445	2012-05-27	49310	A
USGS	07229445	2012-05-28	49360	A
USGS	07229445	2012-05-29	49380	A:e
USGS	07229445	2012-05-30	49400	A:e
USGS	07229445	2012-05-31	49370	A:e
USGS	07229445	2012-06-01	49410	A:e
USGS	07229445	2012-06-02	49520	A:e
USGS	07229445	2012-06-03	49660	A:e
USGS	07229445	2012-06-04	49670	A:e
USGS	07229445	2012-06-05	49680	A:e
USGS	07229445	2012-06-06	49680	A
USGS	07229445	2012-06-07	49750	A
USGS	07229445	2012-06-08	49850	A
USGS	07229445	2012-06-09	49990	A:e
USGS	07229445	2012-06-10	49900	A
USGS	07229445	2012-06-11	50010	A
USGS	07229445	2012-06-12	50080	A:e
USGS	07229445	2012-06-13	50020	A:e
USGS	07229445	2012-06-14	50020	A
USGS	07229445	2012-06-15	50160	A
USGS	07229445	2012-06-16	50240	A
USGS	07229445	2012-06-17	50270	A:e
USGS	07229445	2012-06-18	50230	A
USGS	07229445	2012-06-19	50100	A
USGS	07229445	2012-06-20	50140	A
USGS	07229445	2012-06-21	50270	A
USGS	07229445	2012-06-22	50310	A
USGS	07229445	2012-06-23	50450	A
USGS	07229445	2012-06-24	50610	A
USGS	07229445	2012-06-25	50660	A
USGS	07229445	2012-06-26	50600	A
USGS	07229445	2012-06-27	50520	A
USGS	07229445	2012-06-28	50450	A
USGS	07229445	2012-06-29	50450	A
USGS	07229445	2012-06-30	50360	A:e
USGS	07229445	2012-07-01	50300	A:e
USGS	07229445	2012-07-02	50120	A
USGS	07229445	2012-07-03	50020	A
USGS	07229445	2012-07-04	49980	A
USGS	07229445	2012-07-05	49900	A
