# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-12-27 18:58:15 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07308990 Lake Ellsworth near Elgin, OK
# -----------------------------------------------------------------------------------
#
# Data provided for site 07308990
#            TS   parameter     statistic     Description
#        111644       00054     32400     Reservoir storage, acre-feet (Observation at midnight)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	111644_00054_32400	111644_00054_32400_cd
USGS	07308990	2014-07-22	40570	A
USGS	07308990	2014-07-23	40440	A
USGS	07308990	2014-07-24	40230	A
USGS	07308990	2014-07-25	39940	A
USGS	07308990	2014-07-26	39820	A
USGS	07308990	2014-07-27	39780	A:e
USGS	07308990	2014-07-28	39780	A:e
USGS	07308990	2014-07-29	39610	A
USGS	07308990	2014-07-30	39560	A:e
USGS	07308990	2014-07-31	39610	A:e
USGS	07308990	2014-08-01	39450	A
USGS	07308990	2014-08-02	39280	A
USGS	07308990	2014-08-03	39160	A
USGS	07308990	2014-08-04	38990	A
USGS	07308990	2014-08-05	38740	A
USGS	07308990	2014-08-06	38410	A
USGS	07308990	2014-08-07	38200	A
USGS	07308990	2014-08-08	38410	A
USGS	07308990	2014-08-09	38200	A
USGS	07308990	2014-08-10	38120	A
USGS	07308990	2014-08-11	38000	A
USGS	07308990	2014-08-12	37660	A
USGS	07308990	2014-08-13	37210	A
USGS	07308990	2014-08-14	37210	A
USGS	07308990	2014-08-15	37040	A
USGS	07308990	2014-08-16	36960	A
USGS	07308990	2014-08-17	36750	A
USGS	07308990	2014-08-18	36590	A
USGS	07308990	2014-08-19	36340	A
USGS	07308990	2014-08-20	36090	A
USGS	07308990	2014-08-21	35920	A
USGS	07308990	2014-08-22	35680	A
USGS	07308990	2014-08-23	35430	A
USGS	07308990	2014-08-24	35220	A
USGS	07308990	2014-08-25	35050	A
USGS	07308990	2014-08-26	34890	A
USGS	07308990	2014-08-27	34640	A
USGS	07308990	2014-08-28	34640	A
USGS	07308990	2014-08-29	34680	A
USGS	07308990	2014-08-30	34560	A
USGS	07308990	2014-08-31	34310	A
USGS	07308990	2014-09-01	34100	A
USGS	07308990	2014-09-02	33980	A
USGS	07308990	2014-09-03	33770	A
USGS	07308990	2014-09-04	33560	A
USGS	07308990	2014-09-05	33600	A
USGS	07308990	2014-09-06	33480	A
USGS	07308990	2014-09-07	33350	A
USGS	07308990	2014-09-08	33310	A
USGS	07308990	2014-09-09	33230	A
USGS	07308990	2014-09-10	33190	A
USGS	07308990	2014-09-11	32900	A
USGS	07308990	2014-09-12	32900	A
USGS	07308990	2014-09-13	32440	A
USGS	07308990	2014-09-14	32360	A
USGS	07308990	2014-09-15	32320	A
USGS	07308990	2014-09-16	32190	A
USGS	07308990	2014-09-17	32150	A
USGS	07308990	2014-09-18	32070	A
USGS	07308990	2014-09-19	31990	A
USGS	07308990	2014-09-20	31900	A
USGS	07308990	2014-09-21	31780	A
USGS	07308990	2014-09-22	31570	A
USGS	07308990	2014-09-23	31410	A
USGS	07308990	2014-09-24	31280	A
USGS	07308990	2014-09-25	31160	A
USGS	07308990	2014-09-26	30990	A
USGS	07308990	2014-09-27	30910	A
USGS	07308990	2014-09-28	30790	A
USGS	07308990	2014-09-29	30580	A
USGS	07308990	2014-09-30	30370	A
USGS	07308990	2014-10-01	30250	A
USGS	07308990	2014-10-02	30120	A
USGS	07308990	2014-10-03	29920	A
USGS	07308990	2014-10-04	29670	A
USGS	07308990	2014-10-05	29540	A
USGS	07308990	2014-10-06	29340	A
USGS	07308990	2014-10-07	29250	A
USGS	07308990	2014-10-08	29000	A
USGS	07308990	2014-10-09	28880	A
USGS	07308990	2014-10-10	28840	A
USGS	07308990	2014-10-11	28550	A
USGS	07308990	2014-10-12	28470	A
USGS	07308990	2014-10-13	28710	A
USGS	07308990	2014-10-14	28470	A
USGS	07308990	2014-10-15	28300	A
USGS	07308990	2014-10-16	28130	A
USGS	07308990	2014-10-17	28050	A
USGS	07308990	2014-10-18	27840	A
USGS	07308990	2014-10-19	27680	A
USGS	07308990	2014-10-20	27590	A
USGS	07308990	2014-10-21	27550	A
USGS	07308990	2014-10-22	27430	A
USGS	07308990	2014-10-23	27350	A
USGS	07308990	2014-10-24	27220	A
USGS	07308990	2014-10-25	27060	A
USGS	07308990	2014-10-26	26890	A
USGS	07308990	2014-10-27	26770	A
USGS	07308990	2014-10-28	26560	A
USGS	07308990	2014-10-29	26350	A
USGS	07308990	2014-10-30	26270	A
USGS	07308990	2014-10-31	26100	A
USGS	07308990	2014-11-01	25770	A
USGS	07308990	2014-11-02	25600	A
USGS	07308990	2014-11-03	25570	A
USGS	07308990	2014-11-04	25980	A
USGS	07308990	2014-11-05	25810	A
USGS	07308990	2014-11-06	25700	A
USGS	07308990	2014-11-07	25600	A
USGS	07308990	2014-11-08	25470	A
USGS	07308990	2014-11-09	25370	A
USGS	07308990	2014-11-10	25270	A
USGS	07308990	2014-11-11	25110	A
USGS	07308990	2014-11-12	25050	A
USGS	07308990	2014-11-13	24660	A
USGS	07308990	2014-11-14	24530	A
USGS	07308990	2014-11-15	24460	A
USGS	07308990	2014-11-16	24360	A
USGS	07308990	2014-11-17	24170	A
USGS	07308990	2014-11-18	24100	A
USGS	07308990	2014-11-19	24070	A
USGS	07308990	2014-11-20	23940	A
USGS	07308990	2014-11-21	23910	A
USGS	07308990	2014-11-22	24360	A
USGS	07308990	2014-11-23	24360	A
USGS	07308990	2014-11-24	24270	A
USGS	07308990	2014-11-25	24200	A
USGS	07308990	2014-11-26	24170	A
USGS	07308990	2014-11-27	24070	A
USGS	07308990	2014-11-28	24010	A
USGS	07308990	2014-11-29	23910	A
USGS	07308990	2014-11-30	23810	A:e
USGS	07308990	2014-12-01	23710	A
USGS	07308990	2014-12-02	23650	A
USGS	07308990	2014-12-03	23680	A
USGS	07308990	2014-12-04	23620	A
USGS	07308990	2014-12-05	23620	A
USGS	07308990	2014-12-06	23580	A
USGS	07308990	2014-12-07	23520	A
USGS	07308990	2014-12-08	23490	A
USGS	07308990	2014-12-09	23420	A
USGS	07308990	2014-12-10	23390	A
USGS	07308990	2014-12-11	23360	A
USGS	07308990	2014-12-12	23390	A
USGS	07308990	2014-12-13	23420	A
USGS	07308990	2014-12-14	23490	A
USGS	07308990	2014-12-15	23550	A
USGS	07308990	2014-12-16	23520	A
USGS	07308990	2014-12-17	23580	A
USGS	07308990	2014-12-18	23620	A
USGS	07308990	2014-12-19	23650	A
USGS	07308990	2014-12-20	23650	A
USGS	07308990	2014-12-21	23710	A
USGS	07308990	2014-12-22	23750	A
USGS	07308990	2014-12-23	23810	A
USGS	07308990	2014-12-24	23750	A
USGS	07308990	2014-12-25	23710	A
USGS	07308990	2014-12-26	23880	A
USGS	07308990	2014-12-27	23840	A
USGS	07308990	2014-12-28	23840	A
USGS	07308990	2014-12-29	23940	A
USGS	07308990	2014-12-30	23910	A:e
USGS	07308990	2014-12-31	23880	A
USGS	07308990	2015-01-01	23910	A
USGS	07308990	2015-01-02	24070	A
USGS	07308990	2015-01-03	24200	A
USGS	07308990	2015-01-04	24140	A
USGS	07308990	2015-01-05	24170	A
USGS	07308990	2015-01-06	24200	A
USGS	07308990	2015-01-07	24170	A
USGS	07308990	2015-01-08	24200	A
USGS	07308990	2015-01-09	24170	A
USGS	07308990	2015-01-10	24140	A
USGS	07308990	2015-01-11	24230	A
USGS	07308990	2015-01-12	24270	A:e
USGS	07308990	2015-01-13	24270	A
USGS	07308990	2015-01-14	24300	A
USGS	07308990	2015-01-15	24360	A
USGS	07308990	2015-01-16	24330	A
USGS	07308990	2015-01-17	24400	A
USGS	07308990	2015-01-18	24430	A
USGS	07308990	2015-01-19	24430	A
USGS	07308990	2015-01-20	24490	A
USGS	07308990	2015-01-21	24560	A
USGS	07308990	2015-01-22	24620	A
USGS	07308990	2015-01-23	24660	A
USGS	07308990	2015-01-24	24660	A
USGS	07308990	2015-01-25	24690	A
USGS	07308990	2015-01-26	24690	A
USGS	07308990	2015-01-27	24720	A
USGS	07308990	2015-01-28	24720	A:e
USGS	07308990	2015-01-29	24740	A:e
USGS	07308990	2015-01-30	24770	A:e
USGS	07308990	2015-01-31	24800	A:e
USGS	07308990	2015-02-01	24810	A:e
USGS	07308990	2015-02-02	24820	A
USGS	07308990	2015-02-03	24790	A
USGS	07308990	2015-02-04	24750	A
USGS	07308990	2015-02-05	24720	A
USGS	07308990	2015-02-06	24660	A
USGS	07308990	2015-02-07	24660	A
USGS	07308990	2015-02-08	24690	A
USGS	07308990	2015-02-09	24660	A
USGS	07308990	2015-02-10	24720	A
USGS	07308990	2015-02-11	24790	A
USGS	07308990	2015-02-12	24660	A
USGS	07308990	2015-02-13	24690	A
USGS	07308990	2015-02-14	24820	A
USGS	07308990	2015-02-15	24880	A
USGS	07308990	2015-02-16	24750	A
USGS	07308990	2015-02-17	24790	A
USGS	07308990	2015-02-18	24750	A
USGS	07308990	2015-02-19	24820	A
USGS	07308990	2015-02-20	24790	A
USGS	07308990	2015-02-21	24690	A
USGS	07308990	2015-02-22	24720	A
USGS	07308990	2015-02-23	24490	A
USGS	07308990	2015-02-24	24430	A
USGS	07308990	2015-02-25	24430	A
USGS	07308990	2015-02-26	24330	A
USGS	07308990	2015-02-27	24270	A
USGS	07308990	2015-02-28	24230	A
USGS	07308990	2015-03-01	24230	A
USGS	07308990	2015-03-02	24140	A
USGS	07308990	2015-03-03	24070	A
USGS	07308990	2015-03-04	24010	A
USGS	07308990	2015-03-05	23940	A
USGS	07308990	2015-03-06	23910	A
USGS	07308990	2015-03-07	23810	A
USGS	07308990	2015-03-08	23810	A
USGS	07308990	2015-03-09	23910	A
USGS	07308990	2015-03-10	23880	A
USGS	07308990	2015-03-11	23810	A
USGS	07308990	2015-03-12	23810	A
USGS	07308990	2015-03-13	23780	A
USGS	07308990	2015-03-14	23680	A
USGS	07308990	2015-03-15	23620	A
USGS	07308990	2015-03-16	23550	A
USGS	07308990	2015-03-17	23490	A
USGS	07308990	2015-03-18	23450	A
USGS	07308990	2015-03-19	23490	A
USGS	07308990	2015-03-20	23390	A
USGS	07308990	2015-03-21	23260	A
USGS	07308990	2015-03-22	23290	A
USGS	07308990	2015-03-23	23230	A
USGS	07308990	2015-03-24	23260	A
USGS	07308990	2015-03-25	23190	A
USGS	07308990	2015-03-26	23160	A
USGS	07308990	2015-03-27	23060	A
USGS	07308990	2015-03-28	22970	A
USGS	07308990	2015-03-29	22900	A
USGS	07308990	2015-03-30	22800	A
USGS	07308990	2015-03-31	22800	A
USGS	07308990	2015-04-01	22710	A
USGS	07308990	2015-04-02	22670	A
USGS	07308990	2015-04-03	22580	A
USGS	07308990	2015-04-04	22410	A
USGS	07308990	2015-04-05	22350	A
USGS	07308990	2015-04-06	22320	A
USGS	07308990	2015-04-07	22320	A
USGS	07308990	2015-04-08	22280	A
USGS	07308990	2015-04-09	22320	A
USGS	07308990	2015-04-10	22120	A
USGS	07308990	2015-04-11	22020	A
USGS	07308990	2015-04-12	21990	A
USGS	07308990	2015-04-13	22120	A
USGS	07308990	2015-04-14	22060	A
USGS	07308990	2015-04-15	22060	A
USGS	07308990	2015-04-16	22120	A
USGS	07308990	2015-04-17	22250	A
USGS	07308990	2015-04-18	22280	A
USGS	07308990	2015-04-19	22280	A
USGS	07308990	2015-04-20	22220	A
USGS	07308990	2015-04-21	22220	A
USGS	07308990	2015-04-22	22580	A
USGS	07308990	2015-04-23	22540	A
USGS	07308990	2015-04-24	22540	A
USGS	07308990	2015-04-25	22580	A
USGS	07308990	2015-04-26	22800	A
USGS	07308990	2015-04-27	23320	A
USGS	07308990	2015-04-28	23390	A
USGS	07308990	2015-04-29	23550	A
USGS	07308990	2015-04-30	23710	A
USGS	07308990	2015-05-01	23780	A
USGS	07308990	2015-05-02	23780	A
USGS	07308990	2015-05-03	23840	A
USGS	07308990	2015-05-04	23910	A
USGS	07308990	2015-05-05	24850	A
USGS	07308990	2015-05-06	29790	A
USGS	07308990	2015-05-07	31950	A
USGS	07308990	2015-05-08	35430	A
USGS	07308990	2015-05-09	39990	A
USGS	07308990	2015-05-10	44420	A
USGS	07308990	2015-05-11	45170	A
USGS	07308990	2015-05-12	45540	A
USGS	07308990	2015-05-13	46760	A
USGS	07308990	2015-05-14	48530	A
USGS	07308990	2015-05-15	51090	A
USGS	07308990	2015-05-16	52340	A
USGS	07308990	2015-05-17	57700	A
USGS	07308990	2015-05-18	58580	A
USGS	07308990	2015-05-19	64310	A
USGS	07308990	2015-05-20	73720	A
USGS	07308990	2015-05-21	70300	A
USGS	07308990	2015-05-22	69370	A
USGS	07308990	2015-05-23	78440	A
USGS	07308990	2015-05-24	81920	A
USGS	07308990	2015-05-25	74490	A
USGS	07308990	2015-05-26	71140	A
USGS	07308990	2015-05-27	68640	A
USGS	07308990	2015-05-28	67180	A
USGS	07308990	2015-05-29	66290	A
USGS	07308990	2015-05-30	64940	A
USGS	07308990	2015-05-31	64680	A
USGS	07308990	2015-06-01	64780	A
USGS	07308990	2015-06-02	64830	A
USGS	07308990	2015-06-03	64890	A
USGS	07308990	2015-06-04	64890	A
USGS	07308990	2015-06-05	64890	A
USGS	07308990	2015-06-06	64830	A
USGS	07308990	2015-06-07	64830	A
USGS	07308990	2015-06-08	64780	A
USGS	07308990	2015-06-09	64680	A
USGS	07308990	2015-06-10	64570	A
USGS	07308990	2015-06-11	64420	A
USGS	07308990	2015-06-12	65150	A
USGS	07308990	2015-06-13	65770	A
USGS	07308990	2015-06-14	65980	A
USGS	07308990	2015-06-15	66600	A
USGS	07308990	2015-06-16	66500	A
USGS	07308990	2015-06-17	66450	A
USGS	07308990	2015-06-18	66030	A
USGS	07308990	2015-06-19	65880	A
USGS	07308990	2015-06-20	65720	A
USGS	07308990	2015-06-21	65670	A
USGS	07308990	2015-06-22	65560	A
USGS	07308990	2015-06-23	65360	A
USGS	07308990	2015-06-24	65250	A
USGS	07308990	2015-06-25	65090	A
USGS	07308990	2015-06-26	65040	A
USGS	07308990	2015-06-27	64940	A
USGS	07308990	2015-06-28	64940	A
USGS	07308990	2015-06-29	65250	A
USGS	07308990	2015-06-30	65150	A
USGS	07308990	2015-07-01	64990	A
USGS	07308990	2015-07-02	64890	A
USGS	07308990	2015-07-03	64890	A
USGS	07308990	2015-07-04	64940	A
USGS	07308990	2015-07-05	64730	A
USGS	07308990	2015-07-06	64730	A
USGS	07308990	2015-07-07	65510	A
USGS	07308990	2015-07-08	65150	A
USGS	07308990	2015-07-09	64990	A
USGS	07308990	2015-07-10	64780	A
USGS	07308990	2015-07-11	64630	A
USGS	07308990	2015-07-12	64470	A
USGS	07308990	2015-07-13	64260	A
USGS	07308990	2015-07-14	64110	A
USGS	07308990	2015-07-15	63840	A
USGS	07308990	2015-07-16	63640	A
USGS	07308990	2015-07-17	63380	A
USGS	07308990	2015-07-18	63170	A
USGS	07308990	2015-07-19	62960	A
USGS	07308990	2015-07-20	62860	A
USGS	07308990	2015-07-21	62700	A
USGS	07308990	2015-07-22	62590	A
USGS	07308990	2015-07-23	62540	A
USGS	07308990	2015-07-24	62440	A
USGS	07308990	2015-07-25	62330	A
USGS	07308990	2015-07-26	62180	A
USGS	07308990	2015-07-27	62070	A
USGS	07308990	2015-07-28	61920	A
USGS	07308990	2015-07-29	61810	A
USGS	07308990	2015-07-30	61760	A
USGS	07308990	2015-07-31	61810	A
USGS	07308990	2015-08-01	61970	A
USGS	07308990	2015-08-02	61870	A
USGS	07308990	2015-08-03	61920	A
USGS	07308990	2015-08-04	62130	A
USGS	07308990	2015-08-05	62020	A
USGS	07308990	2015-08-06	61920	A
USGS	07308990	2015-08-07	61810	A
USGS	07308990	2015-08-08	61710	A
USGS	07308990	2015-08-09	61610	A
USGS	07308990	2015-08-10	61500	A
USGS	07308990	2015-08-11	61400	A
USGS	07308990	2015-08-12	61290	A
USGS	07308990	2015-08-13	61080	A
USGS	07308990	2015-08-14	60980	A
USGS	07308990	2015-08-15	60880	A
USGS	07308990	2015-08-16	60720	A
USGS	07308990	2015-08-17	60560	A
USGS	07308990	2015-08-18	60300	A
USGS	07308990	2015-08-19	60360	A
USGS	07308990	2015-08-20	60200	A
USGS	07308990	2015-08-21	60040	A
USGS	07308990	2015-08-22	59890	A
USGS	07308990	2015-08-23	59890	A
USGS	07308990	2015-08-24	59780	A
USGS	07308990	2015-08-25	59680	A
USGS	07308990	2015-08-26	59680	A
USGS	07308990	2015-08-27	59420	A
USGS	07308990	2015-08-28	59310	A
USGS	07308990	2015-08-29	59260	A
USGS	07308990	2015-08-30	59110	A
USGS	07308990	2015-08-31	58900	A
USGS	07308990	2015-09-01	58790	A
USGS	07308990	2015-09-02	58690	A
USGS	07308990	2015-09-03	58480	A
USGS	07308990	2015-09-04	58380	A
USGS	07308990	2015-09-05	58220	A
USGS	07308990	2015-09-06	58170	A
USGS	07308990	2015-09-07	58060	A
USGS	07308990	2015-09-08	57960	A
USGS	07308990	2015-09-09	57750	A
USGS	07308990	2015-09-10	57540	A
USGS	07308990	2015-09-11	57390	A
USGS	07308990	2015-09-12	57070	A
USGS	07308990	2015-09-13	56660	A
USGS	07308990	2015-09-14	56290	A
USGS	07308990	2015-09-15	56080	A
USGS	07308990	2015-09-16	55930	A
USGS	07308990	2015-09-17	55670	A
USGS	07308990	2015-09-18	55510	A
USGS	07308990	2015-09-19	55250	A
USGS	07308990	2015-09-20	55820	A
USGS	07308990	2015-09-21	55560	A
USGS	07308990	2015-09-22	55360	A
USGS	07308990	2015-09-23	55200	A
USGS	07308990	2015-09-24	54990	A
USGS	07308990	2015-09-25	54830	A
USGS	07308990	2015-09-26	54680	A
USGS	07308990	2015-09-27	54570	A
USGS	07308990	2015-09-28	54730	A
USGS	07308990	2015-09-29	54780	A
USGS	07308990	2015-09-30	54890	A
USGS	07308990	2015-10-01	54780	A
USGS	07308990	2015-10-02	54570	A
USGS	07308990	2015-10-03	54370	A
USGS	07308990	2015-10-04	54210	A
USGS	07308990	2015-10-05	54050	A
USGS	07308990	2015-10-06	53850	A
USGS	07308990	2015-10-07	53640	A
USGS	07308990	2015-10-08	53530	A
USGS	07308990	2015-10-09	53430	A
USGS	07308990	2015-10-10	53170	A
USGS	07308990	2015-10-11	53010	A
USGS	07308990	2015-10-12	52750	A
USGS	07308990	2015-10-13	52600	A
USGS	07308990	2015-10-14	52390	A
USGS	07308990	2015-10-15	52230	A
USGS	07308990	2015-10-16	51970	A
USGS	07308990	2015-10-17	51710	A
USGS	07308990	2015-10-18	51500	A
USGS	07308990	2015-10-19	51190	A
USGS	07308990	2015-10-20	51090	A
USGS	07308990	2015-10-21	51090	A
USGS	07308990	2015-10-22	51870	A
USGS	07308990	2015-10-23	51870	A
USGS	07308990	2015-10-24	51710	A
USGS	07308990	2015-10-25	51550	A
USGS	07308990	2015-10-26	51450	A
USGS	07308990	2015-10-27	51450	A
USGS	07308990	2015-10-28	51350	A
USGS	07308990	2015-10-29	51190	A
USGS	07308990	2015-10-30	52070	A
USGS	07308990	2015-10-31	52230	A
USGS	07308990	2015-11-01	52230	A
USGS	07308990	2015-11-02	52230	A
USGS	07308990	2015-11-03	52180	A
USGS	07308990	2015-11-04	52130	A
USGS	07308990	2015-11-05	52390	A
USGS	07308990	2015-11-06	52340	A
USGS	07308990	2015-11-07	52070	A
USGS	07308990	2015-11-08	51870	A
USGS	07308990	2015-11-09	51610	A
USGS	07308990	2015-11-10	51550	A
USGS	07308990	2015-11-11	51400	A
USGS	07308990	2015-11-12	51240	A
USGS	07308990	2015-11-13	50980	A
USGS	07308990	2015-11-14	50820	A
USGS	07308990	2015-11-15	50820	A
USGS	07308990	2015-11-16	50880	A
USGS	07308990	2015-11-17	51140	A
USGS	07308990	2015-11-18	51030	A
USGS	07308990	2015-11-19	50880	A
USGS	07308990	2015-11-20	50770	A
USGS	07308990	2015-11-21	50510	A
USGS	07308990	2015-11-22	50360	A
USGS	07308990	2015-11-23	50250	A
USGS	07308990	2015-11-24	50200	A
USGS	07308990	2015-11-25	50250	A
USGS	07308990	2015-11-26	50880	A
USGS	07308990	2015-11-27	51140	A
USGS	07308990	2015-11-28	53010	A
USGS	07308990	2015-11-29	54310	A
USGS	07308990	2015-11-30	54780	A
USGS	07308990	2015-12-01	55250	A
USGS	07308990	2015-12-02	55460	A
USGS	07308990	2015-12-03	55620	A
USGS	07308990	2015-12-04	55670	A
USGS	07308990	2015-12-05	55820	A
USGS	07308990	2015-12-06	55930	A
USGS	07308990	2015-12-07	56030	A
USGS	07308990	2015-12-08	56080	A
USGS	07308990	2015-12-09	56140	A
USGS	07308990	2015-12-10	56240	A
USGS	07308990	2015-12-11	56290	A
USGS	07308990	2015-12-12	56400	A
USGS	07308990	2015-12-13	56500	A
USGS	07308990	2015-12-14	57130	A
USGS	07308990	2015-12-15	57180	A
USGS	07308990	2015-12-16	57230	A
USGS	07308990	2015-12-17	57280	A
USGS	07308990	2015-12-18	57230	A
USGS	07308990	2015-12-19	57130	A
USGS	07308990	2015-12-20	57280	A
USGS	07308990	2015-12-21	57280	A
USGS	07308990	2015-12-22	57440	A
USGS	07308990	2015-12-23	57390	A
USGS	07308990	2015-12-24	57390	A
USGS	07308990	2015-12-25	57440	A
USGS	07308990	2015-12-26	59260	A
USGS	07308990	2015-12-27	62540	A
USGS	07308990	2015-12-28	63010	A
USGS	07308990	2015-12-29	63580	A
USGS	07308990	2015-12-30	64110	A
USGS	07308990	2015-12-31	64940	A
USGS	07308990	2016-01-01	65720	A
USGS	07308990	2016-01-02	66400	A
USGS	07308990	2016-01-03	67020	A
USGS	07308990	2016-01-04	66340	A
USGS	07308990	2016-01-05	64780	A
USGS	07308990	2016-01-06	64260	A
USGS	07308990	2016-01-07	64470	A
USGS	07308990	2016-01-08	64730	A
USGS	07308990	2016-01-09	65040	A
USGS	07308990	2016-01-10	64990	A
USGS	07308990	2016-01-11	65090	A
USGS	07308990	2016-01-12	65200	A
USGS	07308990	2016-01-13	65250	A
USGS	07308990	2016-01-14	65410	A
USGS	07308990	2016-01-15	65410	A
USGS	07308990	2016-01-16	65560	A
USGS	07308990	2016-01-17	65720	A
USGS	07308990	2016-01-18	65770	A
USGS	07308990	2016-01-19	65880	A
USGS	07308990	2016-01-20	65880	A
USGS	07308990	2016-01-21	66030	A
USGS	07308990	2016-01-22	66030	A
USGS	07308990	2016-01-23	66030	A
USGS	07308990	2016-01-24	66030	A
USGS	07308990	2016-01-25	66080	A
USGS	07308990	2016-01-26	66080	A
USGS	07308990	2016-01-27	66190	A
USGS	07308990	2016-01-28	66190	A
USGS	07308990	2016-01-29	66400	A
USGS	07308990	2016-01-30	66340	A
USGS	07308990	2016-01-31	66290	A
USGS	07308990	2016-02-01	66600	A
USGS	07308990	2016-02-02	66550	A
USGS	07308990	2016-02-03	66600	A
USGS	07308990	2016-02-04	66600	A
USGS	07308990	2016-02-05	66760	A
USGS	07308990	2016-02-06	66660	A
USGS	07308990	2016-02-07		
USGS	07308990	2016-02-08	66710	A
USGS	07308990	2016-02-09	66710	A
USGS	07308990	2016-02-10	66870	A
USGS	07308990	2016-02-11	66760	A
USGS	07308990	2016-02-12	66760	A
USGS	07308990	2016-02-13	66710	A
USGS	07308990	2016-02-14	66920	A
USGS	07308990	2016-02-15	66710	A
USGS	07308990	2016-02-16	66760	A
USGS	07308990	2016-02-17	66760	A
USGS	07308990	2016-02-18	66760	A
USGS	07308990	2016-02-19	66760	A
USGS	07308990	2016-02-20	66870	A
USGS	07308990	2016-02-21	66810	A
USGS	07308990	2016-02-22	66870	A
USGS	07308990	2016-02-23	67230	A
USGS	07308990	2016-02-24	67130	A
USGS	07308990	2016-02-25	67130	A
USGS	07308990	2016-02-26	67130	A
USGS	07308990	2016-02-27	67180	A
USGS	07308990	2016-02-28	67180	A
USGS	07308990	2016-02-29	67750	A
USGS	07308990	2016-03-01	68480	A
USGS	07308990	2016-03-02	68640	A
USGS	07308990	2016-03-03	67650	A
USGS	07308990	2016-03-04	65880	A
USGS	07308990	2016-03-05	64990	A
USGS	07308990	2016-03-06	64830	A
USGS	07308990	2016-03-07	64890	A
USGS	07308990	2016-03-08	65720	A
USGS	07308990	2016-03-09	65880	A
USGS	07308990	2016-03-10	65770	A
USGS	07308990	2016-03-11	65770	A
USGS	07308990	2016-03-12	65980	A
USGS	07308990	2016-03-13	66140	A
USGS	07308990	2016-03-14	66500	A
USGS	07308990	2016-03-15	66710	A
USGS	07308990	2016-03-16	66970	A
USGS	07308990	2016-03-17	67070	A
USGS	07308990	2016-03-18	67280	A
USGS	07308990	2016-03-19	67390	A
USGS	07308990	2016-03-20	67230	A
USGS	07308990	2016-03-21	67330	A
USGS	07308990	2016-03-22	67440	A
USGS	07308990	2016-03-23	67440	A
USGS	07308990	2016-03-24	67280	A
USGS	07308990	2016-03-25	67180	A
USGS	07308990	2016-03-26	67490	A
USGS	07308990	2016-03-27	67130	A
USGS	07308990	2016-03-28	67020	A
USGS	07308990	2016-03-29	66810	A
USGS	07308990	2016-03-30	66810	A
USGS	07308990	2016-03-31	66710	A
USGS	07308990	2016-04-01	66600	A
USGS	07308990	2016-04-02	66340	A
USGS	07308990	2016-04-03	66340	A
USGS	07308990	2016-04-04	65930	A
USGS	07308990	2016-04-05	65620	A
USGS	07308990	2016-04-06	65510	A
USGS	07308990	2016-04-07	65360	A
USGS	07308990	2016-04-08	65300	A
USGS	07308990	2016-04-09	65200	A
USGS	07308990	2016-04-10	65770	A
USGS	07308990	2016-04-11	66600	A
USGS	07308990	2016-04-12	66710	A
USGS	07308990	2016-04-13	66190	A
USGS	07308990	2016-04-14	65460	A
USGS	07308990	2016-04-15	64630	A
USGS	07308990	2016-04-16	63900	A
USGS	07308990	2016-04-17	77270	A
USGS	07308990	2016-04-18	73200	A
USGS	07308990	2016-04-19	70250	A
USGS	07308990	2016-04-20	69210	A
USGS	07308990	2016-04-21	68060	A
USGS	07308990	2016-04-22	67180	A
USGS	07308990	2016-04-23	67180	A
USGS	07308990	2016-04-24	67130	A
USGS	07308990	2016-04-25	66240	A
USGS	07308990	2016-04-26	65250	A
USGS	07308990	2016-04-27	68950	A
USGS	07308990	2016-04-28	66970	A
USGS	07308990	2016-04-29	66810	A
USGS	07308990	2016-04-30	66920	A
USGS	07308990	2016-05-01	66660	A
USGS	07308990	2016-05-02	66340	A
USGS	07308990	2016-05-03	66340	A
USGS	07308990	2016-05-04	66290	A
USGS	07308990	2016-05-05	66290	A
USGS	07308990	2016-05-06	66400	A
USGS	07308990	2016-05-07	66450	A
USGS	07308990	2016-05-08	66660	A
USGS	07308990	2016-05-09	66810	A
USGS	07308990	2016-05-10	66870	A
USGS	07308990	2016-05-11	67020	A
USGS	07308990	2016-05-12	66760	A
USGS	07308990	2016-05-13	66600	A
USGS	07308990	2016-05-14	66550	A
USGS	07308990	2016-05-15	66600	A
USGS	07308990	2016-05-16	66550	A
USGS	07308990	2016-05-17	67490	A
USGS	07308990	2016-05-18	67230	A
USGS	07308990	2016-05-19	67070	A
USGS	07308990	2016-05-20	66920	A
USGS	07308990	2016-05-21	66660	A
USGS	07308990	2016-05-22	66550	A
USGS	07308990	2016-05-23	66500	A
USGS	07308990	2016-05-24	66340	A
USGS	07308990	2016-05-25	66340	A
USGS	07308990	2016-05-26	66340	A
USGS	07308990	2016-05-27	66550	A
